OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210909-4-SQUID	34	1	357.60000	1387.20000	338.40000	1315.20000
20210909-4-SQUID	35	0	1024.24344	481.56716	1147.22665	288.13433
20210909-4-SQUID	35	1	776.43652	550.07463	879.27282	350.59701
20210909-4-SQUID	36	0	1390.13641	306.26866	1559.37041	84.62687
20210909-4-SQUID	37	0	1110.09444	1458.13433	1110.84575	1405.62687
20210909-4-SQUID	37	1	888.47849	1546.79104	883.18573	1486.22388
20210909-4-SQUID	38	0	1438.20000	1536.60000	1443.00000	1474.80000
20210909-4-SQUID	38	1	1776.60000	1521.00000	1792.20000	1473.60000
20210909-4-SQUID	39	0	465.39349	1566.68657	461.36411	1506.80597
20210909-4-SQUID	39	1	207.51312	1461.91045	195.42497	1418.14925
