OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210909-2-SQUID	29	1	860.59406	1615.43564	863.04950	1760.78218
20210909-2-SQUID	30	0	3696.23762	1725.88119	3741.98020	1516.27723
20210909-2-SQUID	30	1	3509.10891	1719.34653	3548.91089	1509.74257
20210909-2-SQUID	31	0	14.85149	501.06931	156.83168	289.54455
20210909-2-SQUID	32	0	2259.11881	681.92079	2342.74257	419.82178
20210909-2-SQUID	32	1	2135.55446	703.30693	2221.55446	430.51485
20210909-2-SQUID	33	0	1534.16832	195.44554	1727.48515	170.49505
20210909-2-SQUID	33	1	1366.04950	117.02970	1544.51485	98.61386
20210909-2-SQUID	34	0	3493.06931	399.20792	3607.12871	144.95050
20210909-3-SQUID	0	0	1359.90099	468.76238	1496.12871	260.09901
20210909-3-SQUID	1	0	757.82178	634.73267	848.31683	399.20792
20210909-3-SQUID	2	0	2442.77228	396.83168	2516.43564	26.13861
20210909-3-SQUID	3	0	2311.60396	1345.26733	2290.69307	1190.49505
20210909-3-SQUID	4	0	3542.97030	254.25743	3730.69307	33.26733
20210909-3-SQUID	5	0	1135.58416	1902.17822	1139.17822	2132.67327
20210909-3-SQUID	5	1	1086.27723	1903.36634	1073.83168	2129.10891
20210909-3-SQUID	6	0	2636.68317	522.77228	2692.60396	199.60396
20210909-3-SQUID	7	0	354.05941	1342.57426	313.66337	1233.26733
20210909-3-SQUID	8	0	192.47525	1660.99010	187.72277	1784.55446
20210909-3-SQUID	9	0	1739.40594	1378.21782	1744.15842	1392.47525
20210909-3-SQUID	10	0	2383.36634	1920.00000	2471.28713	1803.56436
20210909-3-SQUID	11	0	1946.13861	1556.43564	1962.77228	1463.76238
20210909-3-SQUID	12	0	2269.62376	1306.07921	2236.92079	1241.63366
20210909-3-SQUID	12	1	2217.34653	1210.43564	2166.22772	1150.74257
20210909-3-SQUID	13	0	2404.63366	1380.43564	2384.63366	1299.33663
20210909-3-SQUID	13	1	2354.13861	1294.89109	2316.91089	1220.32673
20210909-3-SQUID	14	0	1282.26733	1654.00000	1275.85149	1647.98020
20210909-3-SQUID	15	0	2902.21782	1868.31683	2953.06931	2026.33663
20210909-3-SQUID	15	1	3069.14851	1917.02970	3118.21782	2029.90099
20210909-3-SQUID	16	0	331.48515	1526.16832	347.52475	1656.43564
20210909-3-SQUID	16	1	149.10891	1502.40594	157.42574	1645.14851
20210909-3-SQUID	17	0	3502.57426	1997.82178	3528.71287	1943.76238
20210909-3-SQUID	17	1	3624.35644	1985.34653	3660.59406	1920.59406
20210909-3-SQUID	18	0	2998.64356	770.47525	3053.85149	707.32673
20210909-3-SQUID	18	1	2848.34653	752.05941	2907.71287	667.52475
20210909-3-SQUID	19	0	3050.38614	623.14851	3117.42574	526.58416
20210909-3-SQUID	19	1	3168.00990	599.38614	3231.48515	501.63366
20210909-3-SQUID	20	0	957.75248	516.00990	1075.44554	347.14851
20210909-3-SQUID	20	1	806.86139	504.72277	927.52475	328.13861
20210909-3-SQUID	21	0	1593.16832	1517.01980	1587.32673	1447.12871
20210909-3-SQUID	22	0	1587.22772	1432.66337	1600.54455	1373.07921
20210909-3-SQUID	23	0	1620.59406	1603.46535	1611.02970	1552.40594
20210909-3-SQUID	23	1	1447.12871	1586.23762	1469.04950	1533.99010
