OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210909-3-SQUID	45	20210909_BOTTOM_3_0006_0001.mp4	36595	20210909_TOP_3_0006_0001.mp4	37010	110.17534	PCSBP1	0.34562	66.89184	4.99728	1.89236	2028.32472	28.17777	72.87348	72.98790	-540.26619	790.87276	-1787.94125	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20210909-3-SQUID	46	20210909_BOTTOM_3_0006_0001.mp4	38951	20210909_TOP_3_0006_0001.mp4	39366	110.83044	PCSBP1	1.00072	93.89887	1.79968	1.19706	1816.48755	7.60555	21.63444	69.58479	-240.35687	5.34767	-1800.50742	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210909-3-SQUID	47	20210909_BOTTOM_3_0006_0001.mp4	39102	20210909_TOP_3_0006_0001.mp4	39517	110.87243	PCSBP1	1.04271	330.25551	22.91737	6.00885	5788.27897	4.84108	17.48452	39.78298	-334.77764	355.72897	-5767.62986	Serranidae	Cephalopholis	sonnerati	37311045	1	AD	Passing			
20210909-3-SQUID	49	20210909_BOTTOM_3_0006_0001.mp4	39126	20210909_TOP_3_0006_0001.mp4	39541	110.87910	PCSBP1	1.04938	65.30986	6.12221	2.53014	2138.46335	8.55477	53.84765	56.20697	-312.00659	61.99784	-2114.67105	Labridae	Pseudanthias	cooperi		1	AD	Passing			
20210909-3-SQUID	50	20210909_BOTTOM_3_0006_0001.mp4	39177	20210909_TOP_3_0006_0001.mp4	39592	110.89328	PCSBP1	1.06356	67.14220	5.74947	2.19569	1926.31224	12.46740	43.99074	42.14387	-414.51851	-33.37940	-1880.88784	Labridae	Pseudanthias	cooperi		1	AD	Passing			
20210909-3-SQUID	51	20210909_BOTTOM_3_0006_0001.mp4	39643	20210909_TOP_3_0006_0001.mp4	40058	111.02286	PCSBP1	1.19314	363.22376	16.88615	5.13468	5603.70230	9.12255	88.02921	82.61244	-467.97597	755.20790	-5532.82378	Serranidae	Cephalopholis	sonnerati	37311045	1	AD	Passing			
20210909-3-SQUID	52	20210909_BOTTOM_3_0006_0001.mp4	40482	20210909_TOP_3_0006_0001.mp4	40897	111.25615	PCSBP1	1.42643	242.99350	13.47863	7.70935	3462.69864	9.74971	74.48988	67.34545	-300.91369	503.29194	-3412.68663	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210909-3-SQUID	53	20210909_BOTTOM_3_0006_0001.mp4	41616	20210909_TOP_3_0006_0001.mp4	42031	111.57146	PCSBP1	1.74174	85.23105	5.57924	3.50653	2259.27305	22.79513	62.94931	64.23192	-873.67594	53.72634	-2082.81505	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	4	AD	Passing			
20210909-3-SQUID	54	20210909_BOTTOM_3_0006_0001.mp4	42018	20210909_TOP_3_0006_0001.mp4	42433	111.68324	PCSBP1	1.85352	51.15726	4.80527	2.77436	2001.41220	17.97307	55.11700	60.70251	-601.69975	139.12928	-1903.74664	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	4	AD	Passing			
20210909-3-SQUID	56	20210909_BOTTOM_3_0006_0001.mp4	42072	20210909_TOP_3_0006_0001.mp4	42487	111.69825	PCSBP1	1.86853	320.93957	12.85117	6.95102	3086.13438	6.72336	66.15126	59.74515	-293.96260	-210.07518	-3064.91106	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
20210909-3-SQUID	57	20210909_BOTTOM_3_0006_0001.mp4	42147	20210909_TOP_3_0006_0001.mp4	42562	111.71911	PCSBP1	1.88939	280.28060	12.31515	12.14794	3003.67654	27.07843	44.61636	50.32611	-332.78615	-1326.18631	-2674.42629	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing			
20210909-3-SQUID	59	20210909_BOTTOM_3_0006_0001.mp4	42374	20210909_TOP_3_0006_0001.mp4	42789	111.78223	PCSBP1	1.95251	451.07462	13.35733	1.84281	3562.55836	19.63274	36.48469	63.65968	2.64928	-1196.98024	-3355.45129	Acanthuridae	Naso	spp		1	AD	Passing			
20210909-3-SQUID	61	20210909_BOTTOM_3_0006_0001.mp4	42469	20210909_TOP_3_0006_0001.mp4	42884	111.80864	PCSBP1	1.97892	470.56779	19.26090	2.36866	3247.99007	2.28293	88.80746	50.77243	-127.64475	21.12500	-3245.41215	Acanthuridae	Naso	spp		1	AD	Passing			
20210909-3-SQUID	63	20210909_BOTTOM_3_0006_0001.mp4	42555	20210909_TOP_3_0006_0001.mp4	42970	111.83255	PCSBP1	2.00283	293.62233	12.62130	10.93792	3011.14399	26.87265	88.10233	66.24322	-100.40808	1357.35557	-2685.98068	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
20210909-3-SQUID	64	20210909_BOTTOM_3_0006_0001.mp4	42581	20210909_TOP_3_0006_0001.mp4	42996	111.83978	PCSBP1	2.01006	356.82474	9.98141	6.69416	3280.48293	20.26668	21.18862	68.49177	-371.70515	-1073.81297	-3077.39001	Acanthuridae	Naso	spp		1	AD	Passing			
