"imageptpair","filenameleft","frameleft","filenameright","frameright","sample","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"8","20210908_BOTTOM_6_0001_0001.mp4","24766","20210908_TOP_6_0001_0001.mp4","23448","PCFB11","1.83850",NA,NA,"1.64934","2761.14525","26.59979",NA,NA,NA,NA,NA,"Cirrhitidae","Cyprinocirrhites","polyactis","37374006",2,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-389.52859","1176.73517","-2467.28290","2.22822","6.00077","12.57549","-22.7358","113.5445",NA,NA,"Pt Cloates",NA,NA,"87","Yes","Yes"
"13","20210908_BOTTOM_6_0001_0001.mp4","65975","20210908_TOP_6_0001_0001.mp4","64657","PCFBP5","0.35174",NA,NA,"1.43785","6785.52540","25.42993",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-860.32611","2792.24475","-6124.26022","10.90774","34.40413","75.96067","-22.7344","113.5504",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"15","20210908_BOTTOM_6_0001_0001.mp4","68632","20210908_TOP_6_0001_0001.mp4","67314","PCFBP5","1.09053",NA,NA,"2.21965","2938.69046","30.32826",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","476.59037","1408.76212","-2534.59119","2.29778","6.43432","11.60934","-22.7344","113.5504",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"16","20210908_BOTTOM_6_0001_0001.mp4","68632","20210908_TOP_6_0001_0001.mp4","67314","PCFBP5","1.09053",NA,NA,"5.99708","4336.41594","17.94513",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","671.32819","1160.82592","-4123.87013","5.32807","9.16785","32.30401","-22.7344","113.5504",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"17","20210908_BOTTOM_6_0001_0001.mp4","68632","20210908_TOP_6_0001_0001.mp4","67314","PCFBP5","1.09053",NA,NA,"81.46963","3331.21043","30.24078",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","87.34453","-1704.42316","-2860.81729","1.38797","9.40299","16.21314","-22.7344","113.5504",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"22","20210908_BOTTOM_6_0002_0001.mp4","38260","20210908_TOP_6_0002_0001.mp4","36942","PCFB44","0.67067",NA,NA,"7.77413","7160.93063","30.21651",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","722.60926","3502.22645","-6204.12550","8.80158","41.71198","73.37037","-22.7338","113.5493",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"29","20210908_BOTTOM_6_0003_0001.mp4","8919","20210908_TOP_6_0003_0001.mp4","7601","PCFB26","0.40958",NA,NA,"4.55496","4829.08193","26.25386",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-403.61311","-2141.30290","-4309.51860","4.11205","18.22475","37.65255","-22.7315","113.5533",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"33","20210908_BOTTOM_6_0004_0001.mp4","24709","20210908_TOP_6_0004_0001.mp4","23391","PCFB14","0.14709",NA,NA,"3.25924","2769.76750","33.59290",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-939.87996","-1231.01526","-2296.26633","4.29459","5.57061","10.51455","-22.731","113.5441",NA,NA,"Pt Cloates",NA,NA,"89","Yes","Yes"
"34","20210908_BOTTOM_6_0004_0001.mp4","31394","20210908_TOP_6_0004_0001.mp4","30076","PCFB14","2.00589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.731","113.5441",NA,NA,"Pt Cloates",NA,NA,"89","Yes","Yes"
"35","20210908_BOTTOM_6_0005_0001.mp4","12322","20210908_TOP_6_0005_0001.mp4","11004","PCFB15.2","0.08842",NA,NA,"40.02045","10687.77989","24.85229",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-158.53463","4402.11826","-9737.80573","5.53940","85.09863","183.95625","-22.71","113.5506",NA,NA,"Pt Cloates",NA,NA,"87","Yes","Yes"
"3","20210909_BOTTOM_3_0001_0001.mp4","16774","20210909_TOP_3_0001_0001.mp4","17188","PCFB25","0.27667",NA,NA,"11.25511","7948.43570","25.28491",NA,NA,NA,NA,NA,"Lutjanidae",NA,NA,NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","329.58194","-3411.87307","-7171.34074","5.56890","47.76396","101.84690","-22.6907","113.5595",NA,NA,"Pt Cloates",NA,NA,"80","Yes","Yes"
"17","20210909_BOTTOM_1_0001_0001.mp4","61846","20210909_TOP_1_0001_0001.mp4","62935","PCSBP10","0.29613",NA,NA,"3.04395","2956.37857","30.42647",NA,NA,NA,NA,NA,"Caesionidae","Pterocaesio","chrysozona","37346009",15,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","262.27890","1465.78816","-2553.98690","1.69684","7.21318","12.46142","-22.6745","113.5663",NA,NA,"Pt Cloates",NA,NA,"77","Yes","Yes"
"18","20210909_BOTTOM_1_0001_0001.mp4","69909","20210909_TOP_1_0001_0001.mp4","70998","PCSBP10","2.53809",NA,NA,"0.16916","5338.34396","30.71598",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","784.66742","-2652.25444","-4565.93470","6.77797","22.03615","38.76547","-22.6745","113.5663",NA,NA,"Pt Cloates",NA,NA,"77","Yes","Yes"
"7","20210909_BOTTOM_2_0002_0001.mp4","42345","20210909_TOP_2_0002_0001.mp4","64639","PCSBP8","0.99711",NA,NA,"10.71422","6052.64757","20.24029",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","974.21276","-1879.59861","-5670.32285","10.81742","20.61174","63.03192","-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"10","20210909_BOTTOM_2_0002_0001.mp4","42561","20210909_TOP_2_0002_0001.mp4","64855","PCSBP8","1.05717",NA,NA,"2.15440","4617.59501","29.94273",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","448.90800","-2279.01376","-3990.83470","3.74906","17.44535","31.02571","-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"11","20210909_BOTTOM_2_0002_0001.mp4","42671","20210909_TOP_2_0002_0001.mp4","64965","PCSBP8","1.08775",NA,NA,"4.97571","5300.05316","11.80474",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","431.50770","-1018.52549","-5183.33584","4.95614","10.50726","53.54356","-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"12","20210909_BOTTOM_2_0002_0001.mp4","42671","20210909_TOP_2_0002_0001.mp4","64965","PCSBP8","1.08775",NA,NA,"7.07390","4686.26570","27.29189",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","877.72030","-1980.43286","-4155.54797","6.95318","15.60310","33.23984","-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"23","20210909_BOTTOM_2_0003_0001.mp4","16560","20210909_TOP_2_0003_0001.mp4","38854","PCSB3","1.85713",NA,NA,"7.98968","7937.18635","21.85850",NA,NA,NA,NA,NA,"Carangidae",NA,NA,NA,2,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","709.09805","-2934.59505","-7340.58983","10.43070","40.63747","104.27154","-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"25","20210909_BOTTOM_2_0004_0001.mp4","3581","20210909_TOP_2_0004_0001.mp4","25875","PCSB21","2.46441",NA,NA,"4.93425","6591.05077","8.40164",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-196.81845","-1008.51462","-6510.46166","4.07988","12.68265","85.17038","-22.6864","113.5593",NA,NA,"Pt Cloates",NA,NA,"88","Yes","Yes"
"28","20210909_BOTTOM_2_0005_0001.mp4","22776","20210909_TOP_2_0005_0001.mp4","45070","PCSB26","0.76298",NA,NA,"3.75264","5372.09137","30.55519",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","274.50908","2670.30142","-4653.33222","3.24691","24.25100","41.39239","-22.6891","113.5586",NA,NA,"Pt Cloates",NA,NA,"85","Yes","Yes"
"31","20210909_BOTTOM_2_0005_0001.mp4","70534","20210909_TOP_2_0006_0001.mp4","20900","PCSBP7","2.68852",NA,NA,"43.93984","6352.06067","24.15897",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","369.13497","-2565.41614","-5799.22876","4.57156","28.64549","64.79411","-22.69","113.5605",NA,NA,"Pt Cloates",NA,NA,"80","Yes","Yes"
"0","20210909_BOTTOM_3_0001_0001.mp4","67546","20210909_TOP_3_0001_0001.mp4","67961","PCSB5","1.96613",NA,NA,"3.70593","7251.03887","17.29970",NA,NA,NA,NA,NA,"Carangidae","Carangoides","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","350.84798","-2197.32690","-6901.17561","5.61128","29.16719","94.74011","-22.6918","113.5532",NA,NA,"Pt Cloates",NA,NA,"96","Yes","Yes"
"1","20210909_BOTTOM_3_0002_0001.mp4","32842","20210909_TOP_3_0002_0001.mp4","33257","PCSB42","1.28211",NA,NA,"0.54915","5609.17847","32.42340",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1036.55129","2801.43151","-4747.67585","9.01351","24.62704","41.49842","-22.6927","113.555",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"4","20210909_BOTTOM_3_0003_0001.mp4","8523","20210909_TOP_3_0003_0001.mp4","8938","PCSB16","0.76104",NA,NA,"0.83259","7473.65442","12.04824",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","228.74470","1553.17386","-7306.90339","4.56491","22.29811","104.80402","-22.6943","113.5561",NA,NA,"Pt Cloates",NA,NA,"87","Yes","Yes"
"5","20210909_BOTTOM_3_0003_0001.mp4","9692","20210909_TOP_3_0003_0001.mp4","10107","PCSB16","1.08608",NA,NA,"13.14632","7975.52401","24.42446",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1252.80893","2985.50009","-7288.77508","17.25818","41.87029","99.62448","-22.6943","113.5561",NA,NA,"Pt Cloates",NA,NA,"87","Yes","Yes"
"8","20210909_BOTTOM_3_0003_0001.mp4","51614","20210909_TOP_3_0003_0001.mp4","52029","PCSBP11","0.82694",NA,NA,"16.49783","4507.18862","20.63432",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-924.51184","1272.16644","-4223.93415","8.06846","11.27567","36.49024","-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"9","20210909_BOTTOM_3_0003_0001.mp4","52374","20210909_TOP_3_0003_0001.mp4","52789","PCSBP11","1.03826",NA,NA,"6.31823","6267.84435","31.59362",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","52.70146","3258.68737","-5353.88196","2.52206","33.99701","55.50325","-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"22","20210909_BOTTOM_3_0004_0001.mp4","54914","20210909_TOP_3_0004_0001.mp4","55329","PCSB7","0.01891",NA,NA,"6.94234","5832.43491","15.23971",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","310.84933","-1551.54467","-5613.67783","4.26477","16.64289","61.75401","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"24","20210909_BOTTOM_3_0004_0001.mp4","59146","20210909_TOP_3_0004_0001.mp4","59561","PCSB7","1.19564",NA,NA,"12.73083","1865.42341","17.90721",NA,NA,NA,NA,NA,"Caesionidae","Pterocaesio","sp1",NA,40,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","413.88217","399.53337","-1774.50813","1.51952","1.55743","5.99681","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"29","20210909_BOTTOM_3_0004_0001.mp4","62057","20210909_TOP_3_0004_0001.mp4","62472","PCSB7","2.00506",NA,NA,"15.78967","3109.19216","15.05797",NA,NA,NA,NA,NA,"Fistulariidae","Fistularia","commersonii","37278001",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","292.62171","722.52357","-3009.88506","2.22003","4.69730","17.93625","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"31","20210909_BOTTOM_3_0004_0001.mp4","64049","20210909_TOP_3_0004_0001.mp4","64464","PCSB7","2.55895",NA,NA,"6.09919","7827.87813","18.68606",NA,NA,NA,NA,NA,"Pomacanthidae","Apolemichthys","trimaculatus","37365016",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-93.04291","2516.35497","-7411.81332","3.75620","36.67482","108.52724","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"32","20210909_BOTTOM_3_0004_0001.mp4","64271","20210909_TOP_3_0004_0001.mp4","64686","PCSB7","2.62067",NA,NA,"16.45183","6793.25251","22.86408",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","443.70993","-2665.02662","-6232.89935","5.91864","31.85666","76.78586","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"33","20210909_BOTTOM_3_0004_0001.mp4","64271","20210909_TOP_3_0004_0001.mp4","64686","PCSB7","2.62067",NA,NA,"18.26227","7874.80229","25.86760",NA,NA,NA,NA,NA,"Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","586.78740","-3456.64299","-7051.22762","8.32567","46.36920","97.40384","-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"34","20210909_BOTTOM_3_0005_0001.mp4","30136","20210909_TOP_3_0005_0001.mp4","30551","PCSB30","0.66928",NA,NA,"14.73636","4256.35059","10.86921",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","340.86384","-768.81822","-4172.43942","3.34712","6.30930","34.67049","-22.6993","113.5498",NA,NA,"Pt Cloates",NA,NA,"96","Yes","Yes"
"35","20210909_BOTTOM_3_0005_0001.mp4","30136","20210909_TOP_3_0005_0001.mp4","30551","PCSB30","0.66928",NA,NA,"2.16987","4746.68535","18.79397",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","712.54534","-1398.39040","-4479.71040","6.33829","11.93920","39.38408","-22.6993","113.5498",NA,NA,"Pt Cloates",NA,NA,"96","Yes","Yes"
"36","20210909_BOTTOM_3_0005_0001.mp4","30136","20210909_TOP_3_0005_0001.mp4","30551","PCSB30","0.66928",NA,NA,"2.77151","4324.79798","27.51820",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","652.90359","-1927.15678","-3816.23652","4.80458","13.75870","28.08319","-22.6993","113.5498",NA,NA,"Pt Cloates",NA,NA,"96","Yes","Yes"
"37","20210909_BOTTOM_3_0005_0001.mp4","67571","20210909_TOP_3_0005_0001.mp4","67986","PCSB23","1.33411",NA,NA,"10.90768","3138.36703","4.86100",NA,NA,NA,NA,NA,"SUS","SUS","SUS","2",4,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-100.45803","-277.81164","-3124.43218","1.63971","2.16483","19.75910","-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"39","20210909_BOTTOM_3_0005_0001.mp4","71799","20210909_TOP_3_0006_0001.mp4","286","PCSB23","2.50973",NA,NA,"13.77187","4147.82465","22.22910",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,2,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","200.39622","1517.45571","-3855.07702","2.36732","11.92835","29.26360","-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"44","20210909_BOTTOM_3_0006_0001.mp4","35830","20210909_TOP_3_0006_0001.mp4","36245","PCSBP1","0.13291",NA,NA,"0.02332","1924.63636","28.22252",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","400.02089","819.86087","-1694.70840","1.35866","2.59023","5.22957","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"48","20210909_BOTTOM_3_0006_0001.mp4","39111","20210909_TOP_3_0006_0001.mp4","39526","PCSBP1","1.04521",NA,NA,"2.10914","2085.09527","14.10818",NA,NA,NA,NA,NA,"SUS","SUS","SUS","2",3,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-420.56041","288.16072","-2021.80973","1.98045","1.55743","8.68662","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"55","20210909_BOTTOM_3_0006_0001.mp4","42066","20210909_TOP_3_0006_0001.mp4","42481","PCSBP1","1.86687",NA,NA,"4.05527","6784.27269","25.64443",NA,NA,NA,NA,NA,"Acanthuridae","Acanthurus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","204.47558","2937.38622","-6111.98068","3.56365","34.40872","72.07110","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"58","20210909_BOTTOM_3_0006_0001.mp4","42172","20210909_TOP_3_0006_0001.mp4","42587","PCSBP1","1.89634",NA,NA,"3.16346","5341.08572","24.20700",NA,NA,NA,NA,NA,"Acanthuridae","Acanthurus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","415.89263","2156.85514","-4868.49113","4.26891","19.97120","45.31883","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"60","20210909_BOTTOM_3_0006_0001.mp4","42392","20210909_TOP_3_0006_0001.mp4","42807","PCSBP1","1.95751",NA,NA,"3.58307","3842.65917","16.87940",NA,NA,NA,NA,NA,"Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","257.16773","-1080.66267","-3678.59517","2.38699","7.93642","26.53234","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"62","20210909_BOTTOM_3_0006_0001.mp4","42469","20210909_TOP_3_0006_0001.mp4","42884","PCSBP1","1.97892",NA,NA,"3.21426","3248.92586","1.56429",NA,NA,NA,NA,NA,"Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","77.48409","47.60871","-3247.65282","1.58639","1.56589","21.01494","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"65","20210909_BOTTOM_3_0006_0001.mp4","42643","20210909_TOP_3_0006_0001.mp4","43058","PCSBP1","2.02730",NA,NA,"0.67339","3196.36607","11.00856",NA,NA,NA,NA,NA,"Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","-287.28907","-534.22235","-3138.28417","2.37926","3.74729","20.16233","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"67","20210909_BOTTOM_3_0006_0001.mp4","42679","20210909_TOP_3_0006_0001.mp4","43094","PCSBP1","2.03731",NA,NA,"16.69577","2033.86592","25.59554",NA,NA,NA,NA,NA,"Acanthuridae","Naso","spp",NA,7,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","426.01285","770.99323","-1833.21932","1.55985","2.69155","6.21435","-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"0","20210909_BOTTOM_4_0001_0001.mp4","61931","20210909_TOP_4_0001_0001.mp4","67126","PCSBP16","0.11539",NA,NA,"6.65542","5734.66012","19.04996",NA,NA,NA,NA,NA,"Unknown","Unknown","Unknown","0",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1073.13453","-1558.44912","-5413.49659","11.29868","16.30557","57.32255","-22.7053","113.5502",NA,NA,"Pt Cloates",NA,NA,"89","Yes","Yes"
"2","20210909_BOTTOM_4_0001_0001.mp4","62395","20210909_TOP_4_0001_0001.mp4","67590","PCSBP16","0.24441",NA,NA,"1.46459","4985.59347","31.22971",NA,NA,NA,NA,NA,"Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","723.57286","2443.30312","-4285.19013","5.87526","19.46771","33.43792","-22.7053","113.5502",NA,NA,"Pt Cloates",NA,NA,"89","Yes","Yes"
"4","20210909_BOTTOM_4_0002_0001.mp4","31233","20210909_TOP_4_0002_0001.mp4","36428","PCSB38","0.15404",NA,NA,"4.16166","5492.99953","29.82707",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","931.54667","-2590.27512","-4753.49760","8.32947","23.10341","43.10572","-22.7058","113.5542",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"21","20210909_BOTTOM_4_0004_0001.mp4","48433","20210909_TOP_4_0004_0001.mp4","53628","PCSB44","1.50790",NA,NA,"3.67637","6717.19639","26.21308",NA,NA,NA,NA,NA,"Serranidae","Variola","louti","37311166",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","305.24270","-2943.04770","-6030.42490","4.15165","34.05522","69.90763","-22.7122","113.5532",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"22","20210909_BOTTOM_4_0004_0001.mp4","49931","20210909_TOP_4_0004_0001.mp4","55126","PCSB44","1.92442",NA,NA,"9.88836","5112.57266","28.10569",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1056.80496","2143.56019","-4519.59203","8.95524","18.43117","38.47804","-22.7122","113.5532",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"23","20210909_BOTTOM_4_0004_0001.mp4","50354","20210909_TOP_4_0004_0001.mp4","55549","PCSB44","2.04204",NA,NA,"14.00010","5224.52299","30.64252",NA,NA,NA,NA,NA,"Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1000.55122","2447.03700","-4506.27869","8.37418","20.69359","37.83537","-22.7122","113.5532",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"24","20210909_BOTTOM_4_0005_0001.mp4","12154","20210909_TOP_4_0005_0001.mp4","17349","PCSB33","0.34451",NA,NA,"0.32150","6831.22543","30.72322",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","754.98978","3380.36323","-5888.01968","8.64143","38.02926","65.79371","-22.7154","113.5531",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"25","20210909_BOTTOM_4_0005_0001.mp4","12255","20210909_TOP_4_0005_0001.mp4","17450","PCSB33","0.37259",NA,NA,"18.79622","3559.47485","30.52711",NA,NA,NA,NA,NA,"Lutjanidae","Aphareus","rutilans","37346001",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","277.66031","-1813.93392","-3049.98520","2.09631","10.35521","17.73454","-22.7154","113.5531",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"28","20210909_BOTTOM_4_0005_0001.mp4","12492","20210909_TOP_4_0005_0001.mp4","17687","PCSB33","0.43849",NA,NA,"17.67324","3813.98781","27.27645",NA,NA,NA,NA,NA,"Lutjanidae","Aphareus","rutilans","37346001",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","96.82045","1710.87677","-3407.34933","1.73730","11.72165","22.73735","-22.7154","113.5531",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"31","20210909_BOTTOM_4_0005_0001.mp4","42208","20210909_TOP_4_0005_0001.mp4","47403","PCSBP6","0.19241",NA,NA,"0.32052","6891.49765","24.01513",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1439.90400","2343.14534","-6318.94660","17.09393","28.77945","75.17229","-22.7171","113.5528",NA,NA,"Pt Cloates",NA,NA,"84","Yes","Yes"
"36","20210909_BOTTOM_4_0006_0001.mp4","4218","20210909_TOP_4_0006_0001.mp4","9413","PCSB9","0.00890",NA,NA,"17.40078","7093.78936","20.55309",NA,NA,NA,NA,NA,"Carangidae","Seriola","sp1",NA,2,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS","1068.82590","-2316.41606","-6619.18993","13.64828","28.88442","85.35965","-22.7187","113.5519",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"0","20220519_BOTTOM_1_0004_0001.mp4","41819","20220519_TOP_1_0004_0001.mp4","39283","248","0.28056",NA,NA,"3.45408","2480.15799","30.67682",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS","-868.17226","897.63372","-2142.82856","3.78336","4.08278","9.21092","-22.7609","113.5473",NA,NA,NA,"No-take",NA,"76.6","Yes","Yes"
"1","20220519_BOTTOM_1_0004_0001.mp4","42847","20220519_TOP_1_0004_0001.mp4","40311","248","0.56640",NA,NA,"7.68371","4107.70925","32.60283",NA,NA,NA,NA,NA,"Ostraciidae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS","896.76826","1986.25446","-3481.93555","5.77285","12.82859","21.91025","-22.7609","113.5473",NA,NA,NA,"No-take",NA,"76.6","Yes","Yes"
