"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS","246","20220526_BOTTOM_3_0005_0001.mp4","2.56812","Unknown","Unknown","Unknown",1,"-22.6891","113.5588",NA,NA,NA,"No-take",NA,"84.3","Yes","Yes"
"2022-05_PtCloates_BOSS","248","20220519_BOTTOM_1_0004_0001.mp4","2.94767","Lutjanidae","Lutjanus","sebae",1,"-22.7609","113.5473",NA,NA,NA,"No-take",NA,"76.6","Yes","Yes"
"2022-05_PtCloates_BOSS","248","20220519_BOTTOM_1_0004_0001.mp4","0.56640","Ostraciidae",NA,"spp",1,"-22.7609","113.5473",NA,NA,NA,"No-take",NA,"76.6","Yes","Yes"
"2022-05_PtCloates_BOSS","248","20220519_BOTTOM_1_0004_0001.mp4","0.09065","Pinguipedidae","Parapercis","nebulosa",1,"-22.7609","113.5473",NA,NA,NA,"No-take",NA,"76.6","Yes","Yes"
"2022-05_PtCloates_BOSS","249","20220525_BOTTOM_3_0005_0001.mp4","0.11345","Carangidae","Decapterus","spp",1,"-22.7248","113.5444",NA,NA,NA,"No-take",NA,"92.3","Yes","Yes"
"2022-05_PtCloates_BOSS","249","20220525_BOTTOM_3_0005_0001.mp4","1.87270","SUS","SUS","SUS",1,"-22.7248","113.5444",NA,NA,NA,"No-take",NA,"92.3","Yes","Yes"
"2022-05_PtCloates_BOSS","250","20220526_BOTTOM_2_0007_0001.mp4","0.73017","Pinguipedidae","Parapercis","nebulosa",1,"-22.6972","113.5605",NA,NA,NA,"No-take",NA,"78.1","Yes","Yes"
"2022-05_PtCloates_BOSS","251","20220523_BOTTOM_2_0004_0001.mp4","1.35608","Pinguipedidae","Parapercis","nebulosa",1,"-22.7277","113.554",NA,NA,NA,"No-take",NA,"76.4","Yes","Yes"
"2022-05_PtCloates_BOSS","251","20220523_BOTTOM_2_0004_0001.mp4","2.63680","SUS","SUS","SUS",1,"-22.7277","113.554",NA,NA,NA,"No-take",NA,"76.4","Yes","Yes"
"2022-05_PtCloates_BOSS","253","20220519_BOTTOM_2_0002_0001.mp4","1.33244","Carangidae","Seriola","spp",1,"-22.7509","113.538",NA,NA,NA,"No-take",NA,"91.2","Yes","Yes"
"2022-05_PtCloates_BOSS","253","20220519_BOTTOM_2_0002_0001.mp4","1.72756","Lethrinidae","Lethrinus","miniatus",1,"-22.7509","113.538",NA,NA,NA,"No-take",NA,"91.2","Yes","Yes"
"2022-05_PtCloates_BOSS","253","20220519_BOTTOM_2_0002_0001.mp4","2.73495","Pinguipedidae","Parapercis","nebulosa",3,"-22.7509","113.538",NA,NA,NA,"No-take",NA,"91.2","Yes","Yes"
"2022-05_PtCloates_BOSS","254","20220525_BOTTOM_5_0001_0001.mp4","0.87059","Pinguipedidae","Parapercis","nebulosa",1,"-22.6993","113.5499",NA,NA,NA,"No-take",NA,"96","Yes","Yes"
"2022-05_PtCloates_BOSS","254","20220525_BOTTOM_5_0001_0001.mp4","2.90485","SUS","SUS","SUS",2,"-22.6993","113.5499",NA,NA,NA,"No-take",NA,"96","Yes","Yes"
"2022-05_PtCloates_BOSS","255","20220521_BOTTOM_3_0003_0001.mp4","2.29034","Pinguipedidae","Parapercis","nebulosa",2,"-22.7444","113.5428",NA,NA,NA,"No-take",NA,"87.3","Yes","Yes"
"2022-05_PtCloates_BOSS","255","20220521_BOTTOM_3_0003_0001.mp4","1.58297","Unknown","Unknown","Unknown",1,"-22.7444","113.5428",NA,NA,NA,"No-take",NA,"87.3","Yes","Yes"
"2022-05_PtCloates_BOSS","256","20220523_BOTTOM_2_0003_0001.mp4","1.84963","Monacanthidae",NA,"spp",1,"-22.7326","113.5465",NA,NA,NA,"No-take",NA,"86.1","Yes","Yes"
"2022-05_PtCloates_BOSS","256","20220523_BOTTOM_2_0003_0001.mp4","2.49249","Pinguipedidae","Parapercis","nebulosa",1,"-22.7326","113.5465",NA,NA,NA,"No-take",NA,"86.1","Yes","Yes"
"2022-05_PtCloates_BOSS","256","20220523_BOTTOM_2_0003_0001.mp4","1.39862","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.7326","113.5465",NA,NA,NA,"No-take",NA,"86.1","Yes","Yes"
"2022-05_PtCloates_BOSS","257","20220525_BOTTOM_5_0003_0001.mp4","2.66572","Carangidae","Carangoides","spp",1,"-22.7001","113.5592",NA,NA,NA,"No-take",NA,"79.4","Yes","Yes"
"2022-05_PtCloates_BOSS","257","20220525_BOTTOM_5_0003_0001.mp4","0.61144","Lutjanidae","Lutjanus","sebae",1,"-22.7001","113.5592",NA,NA,NA,"No-take",NA,"79.4","Yes","Yes"
"2022-05_PtCloates_BOSS","257","20220525_BOTTOM_5_0003_0001.mp4","1.01768","SUS","SUS","SUS",1,"-22.7001","113.5592",NA,NA,NA,"No-take",NA,"79.4","Yes","Yes"
"2022-05_PtCloates_BOSS","257","20220525_BOTTOM_5_0003_0001.mp4","1.50484","Unknown","Unknown","Unknown",2,"-22.7001","113.5592",NA,NA,NA,"No-take",NA,"79.4","Yes","Yes"
"2022-05_PtCloates_BOSS","258","20220526_BOTTOM_3_0001_0001.mp4","0.53776","Chaetodontidae","Heniochus","spp",2,"-22.6958","113.5593",NA,NA,NA,"No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","258","20220526_BOTTOM_3_0001_0001.mp4","1.68418","Lethrinidae","Lethrinus","miniatus",1,"-22.6958","113.5593",NA,NA,NA,"No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","258","20220526_BOTTOM_3_0001_0001.mp4","2.54727","Unknown","Unknown","Unknown",1,"-22.6958","113.5593",NA,NA,NA,"No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","259","20220521_BOTTOM_4_0004_0001.mp4","2.20832","Lethrinidae","Gymnocranius","sp1",2,"-22.7312","113.5443",NA,NA,NA,"No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","259","20220521_BOTTOM_4_0004_0001.mp4","0.15098","Pinguipedidae","Parapercis","nebulosa",1,"-22.7312","113.5443",NA,NA,NA,"No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","259","20220521_BOTTOM_4_0004_0001.mp4","1.39389","Serranidae","Epinephelus","spp",1,"-22.7312","113.5443",NA,NA,NA,"No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","259","20220521_BOTTOM_4_0004_0001.mp4","0.35396","Unknown","Unknown","Unknown",1,"-22.7312","113.5443",NA,NA,NA,"No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","260","20220525_BOTTOM_4_0003_0001.mp4","0.02363","Carcharhinidae","Carcharhinus","albimarginatus",2,"-22.7177","113.5525",NA,NA,NA,"No-take",NA,"83.6","Yes","Yes"
"2022-05_PtCloates_BOSS","260","20220525_BOTTOM_4_0003_0001.mp4","2.96936","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7177","113.5525",NA,NA,NA,"No-take",NA,"83.6","Yes","Yes"
"2022-05_PtCloates_BOSS","260","20220525_BOTTOM_4_0003_0001.mp4","0.37760","SUS","SUS","SUS",1,"-22.7177","113.5525",NA,NA,NA,"No-take",NA,"83.6","Yes","Yes"
"2022-05_PtCloates_BOSS","261","20220526_BOTTOM_3_0004_0001.mp4","1.18201","Lutjanidae","Lutjanus","sebae",1,"-22.6899","113.5608",NA,NA,NA,"No-take",NA,"78.8","Yes","Yes"
"2022-05_PtCloates_BOSS","261","20220526_BOTTOM_3_0004_0001.mp4","2.56339","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.6899","113.5608",NA,NA,NA,"No-take",NA,"78.8","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.90285","Balistidae","Xanthichthys","lineopunctatus",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","1.08330","Chaetodontidae","Heniochus","acuminatus",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","1.58019","Chaetodontidae","Heniochus","diphreutes",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.97458","Lethrinidae","Gymnocranius","sp1",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.58197","Lethrinidae","Lethrinus","miniatus",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.96457","Lethrinidae",NA,"spp",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.02252","Lutjanidae","Aphareus","rutilans",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","0.02252","Pinguipedidae","Parapercis","nebulosa",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","262","20220519_BOTTOM_1_0011_0001.mp4","2.96157","SUS","SUS","SUS",1,"-22.7635","113.5347",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.37259","Chaetodontidae","Chaetodon","assarius",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.52219","Chaetodontidae","Heniochus","acuminatus",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.03809","Labridae","Bodianus","bilunulatus",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.01529","Labridae","Bodianus","solatus",2,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.25470","Labridae","Labroides","dimidiatus",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","1.97892","Lutjanidae","Aphareus","rutilans",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","2.23251","Lutjanidae","Lutjanus","lemniscatus",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","1.17423","Lutjanidae","Lutjanus","sebae",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","1.01101","Mullidae","Parupeneus","cyclostomus",4,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.00640","Mullidae","Parupeneus","spilurus",2,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","2.40073","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.41041","SUS","SUS","SUS",1000,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.25470","Serranidae","Cephalopholis","sonnerati",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0010_0001.mp4","0.07202","Serranidae","Plectropomus","spp",2,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","264","20220519_BOTTOM_1_0011_0001.mp4","2.08291","Unknown","Unknown","Unknown",1,"-22.7655","113.5389",NA,NA,NA,"No-take",NA,"81.6","Yes","Yes"
"2022-05_PtCloates_BOSS","265","20220519_BOTTOM_1_0012_0001.mp4","1.86686","Carangidae","Carangoides","chrysophrys",1,"-22.7561","113.529",NA,NA,NA,"No-take",NA,"99.2","Yes","Yes"
"2022-05_PtCloates_BOSS","265","20220519_BOTTOM_1_0012_0001.mp4","2.00867","Lethrinidae","Gymnocranius","sp1",6,"-22.7561","113.529",NA,NA,NA,"No-take",NA,"99.2","Yes","Yes"
"2022-05_PtCloates_BOSS","265","20220519_BOTTOM_1_0012_0001.mp4","0.12707","Lethrinidae","Lethrinus","miniatus",1,"-22.7561","113.529",NA,NA,NA,"No-take",NA,"99.2","Yes","Yes"
"2022-05_PtCloates_BOSS","266","20220519_BOTTOM_2_0001_0001.mp4","0.70014","Lutjanidae","Pristipomoides","sp1",5,"-22.7531","113.5301",NA,NA,NA,"No-take",NA,"98.5","Yes","Yes"
"2022-05_PtCloates_BOSS","266","20220519_BOTTOM_2_0001_0001.mp4","2.84173","SUS","SUS","SUS",1,"-22.7531","113.5301",NA,NA,NA,"No-take",NA,"98.5","Yes","Yes"
"2022-05_PtCloates_BOSS","267","20220527_BOTTOM_1_0006_0001.mp4","1.75119","Balistidae","Sufflamen","fraenatum",1,"-22.6751","113.5615",NA,NA,NA,"No-take",NA,"88.4","Yes","Yes"
"2022-05_PtCloates_BOSS","267","20220527_BOTTOM_1_0006_0001.mp4","1.70559","Cirrhitidae","Cyprinocirrhites","polyactis",2,"-22.6751","113.5615",NA,NA,NA,"No-take",NA,"88.4","Yes","Yes"
"2022-05_PtCloates_BOSS","267","20220527_BOTTOM_1_0006_0001.mp4","1.57074","Unknown","Unknown","Unknown",3,"-22.6751","113.5615",NA,NA,NA,"No-take",NA,"88.4","Yes","Yes"
"2022-05_PtCloates_BOSS","268","20220525_BOTTOM_4_0007_0001.mp4","0.76465","Carangidae","Carangoides","chrysophrys",1,"-22.7054","113.5501",NA,NA,NA,"No-take",NA,"90.6","Yes","Yes"
"2022-05_PtCloates_BOSS","268","20220525_BOTTOM_4_0007_0001.mp4","0.92704","Carangidae","Decapterus","spp",2,"-22.7054","113.5501",NA,NA,NA,"No-take",NA,"90.6","Yes","Yes"
"2022-05_PtCloates_BOSS","269","20220521_BOTTOM_3_0005_0001.mp4","0.68735","Carangidae","Gnathanodon","speciosus",52,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"2022-05_PtCloates_BOSS","269","20220521_BOTTOM_3_0005_0001.mp4","0.59115","Echeneidae","Echeneis","naucrates",1,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","2.52530","Apogonidae","Apogon","sp1",125,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","0.35341","Balistidae","Xanthichthys","lineopunctatus",1,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","0.46463","Carangidae","Carangoides","spp",4,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.04410","Chaetodontidae","Heniochus","diphreutes",5,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.55822","Labridae","Bodianus","solatus",3,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.38638","Lethrinidae","Lethrinus","miniatus",2,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.32716","Microdesmidae","Ptereleotris","heteroptera",2,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","0.60227","SUS","SUS","SUS",1000,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","2.55311","Scombridae","Scomberomorus","spp",2,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.92136","Serranidae","Cephalopholis","sonnerati",1,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","1.61105","Serranidae","Epinephelus","multinotatus",1,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","270","20220519_BOTTOM_2_0002_0001.mp4","0.07174","Serranidae","Pseudanthias","fasciata",1,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","271","20220527_BOTTOM_1_0005_0001.mp4","1.21566","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.6776","113.5654",NA,NA,NA,"No-take",NA,"79.5","Yes","Yes"
"2022-05_PtCloates_BOSS","271","20220527_BOTTOM_1_0005_0001.mp4","0.88867","Pinguipedidae","Parapercis","nebulosa",2,"-22.6776","113.5654",NA,NA,NA,"No-take",NA,"79.5","Yes","Yes"
"2022-05_PtCloates_BOSS","271","20220527_BOTTOM_1_0005_0001.mp4","1.21566","Unknown","Unknown","Unknown",3,"-22.6776","113.5654",NA,NA,NA,"No-take",NA,"79.5","Yes","Yes"
"2022-05_PtCloates_BOSS","272","20220521_BOTTOM_4_0002_0001.mp4","0.73212","Lethrinidae","Lethrinus","miniatus",1,"-22.7374","113.5422",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","272","20220521_BOTTOM_4_0002_0001.mp4","0.00000","Pinguipedidae","Parapercis","nebulosa",2,"-22.7374","113.5422",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","272","20220521_BOTTOM_4_0002_0001.mp4","1.89439","SUS","SUS","SUS",1,"-22.7374","113.5422",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.92203","Apogonidae","Apogon","sp1",5,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.65760","Apogonidae","Ostorhinchus","aureus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.81971","Balistidae","Xanthichthys","lineopunctatus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","2.39628","Caesionidae","Pterocaesio","chrysozona",2,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","2.98187","Chaetodontidae","Heniochus","acuminatus",3,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","1.75870","Holocentridae","Sargocentron","rubrum",27,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.42543","Labridae","Labroides","dimidiatus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.33756","Lethrinidae","Lethrinus","miniatus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","2.74385","Lethrinidae","Lethrinus","ravus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","2.88872","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.40457","SUS","SUS","SUS",11,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","2.93710","Serranidae","Cephalopholis","sonnerati",2,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","273","20220527_BOTTOM_1_0006_0001.mp4","0.76743","Serranidae","Pseudanthias","spp",10,"-22.6741","113.5665",NA,NA,NA,"No-take",NA,"77.2","Yes","Yes"
"2022-05_PtCloates_BOSS","274","20220523_BOTTOM_1_0003_0001.mp4","2.77833","Labridae","Bodianus","solatus",1,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2022-05_PtCloates_BOSS","274","20220523_BOTTOM_1_0002_0001.mp4","0.87727","Lethrinidae","Lethrinus","miniatus",1,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2022-05_PtCloates_BOSS","274","20220523_BOTTOM_1_0002_0001.mp4","0.19770","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2022-05_PtCloates_BOSS","274","20220523_BOTTOM_1_0002_0001.mp4","1.86742","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2022-05_PtCloates_BOSS","B48","20220526_BOTTOM_1_0007_0001.mp4","0.28306","Lethrinidae","Lethrinus","miniatus",2,"-22.6963","113.5594",NA,NA,"Pt Cloates","No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B48","20220526_BOTTOM_1_0007_0001.mp4","2.90457","Lethrinidae","Lethrinus","ravus",1,"-22.6963","113.5594",NA,NA,"Pt Cloates","No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B48","20220526_BOTTOM_1_0007_0001.mp4","1.60410","Lutjanidae","Lutjanus","sebae",1,"-22.6963","113.5594",NA,NA,"Pt Cloates","No-take",NA,"79.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B49","20220519_BOTTOM_3_0007_0001.mp4","1.89300","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.7309","113.5442",NA,NA,"Pt Cloates","No-take",NA,"88.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B49","20220519_BOTTOM_3_0007_0001.mp4","0.80497","Lutjanidae","Pristipomoides","sp1",2,"-22.7309","113.5442",NA,NA,"Pt Cloates","No-take",NA,"88.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B49","20220519_BOTTOM_3_0007_0001.mp4","0.01696","Pinguipedidae","Parapercis","nebulosa",2,"-22.7309","113.5442",NA,NA,"Pt Cloates","No-take",NA,"88.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B50","20220523_BOTTOM_4_0006_0001.mp4","0.05756","Lutjanidae","Lutjanus","sebae",1,"-22.7172","113.5528",NA,NA,"Pt Cloates","No-take",NA,"80.2","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","1.24346","Acanthuridae","Acanthurus","spp",12,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","1.24346","Acanthuridae","Naso","spp",17,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","1.50484","Chaetodontidae","Heniochus","acuminatus",3,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","2.05705","Lethrinidae","Gymnocranius","sp1",1,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","1.18869","Lutjanidae","Aphareus","rutilans",3,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B51","20220527_TOP_2_0001_0001.mp4","1.05717","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.6901","113.5612",NA,NA,"Pt Cloates","No-take",NA,"80.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","0.53832","Carangidae","Carangoides","spp",1,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","0.31810","Carangidae","Seriola","sp1",11,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","1.36358","Lethrinidae","Gymnocranius","sp1",1,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","2.91013","Lethrinidae","Lethrinus","miniatus",2,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","0.17823","Lutjanidae","Aphareus","rutilans",1,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
"2022-05_PtCloates_BOSS","B52","20220521_BOTTOM_2_0002_0001.mp4","0.31810","Lutjanidae","Lutjanus","sebae",1,"-22.7635","113.5348",NA,NA,"Pt Cloates","No-take",NA,"91","Yes","Yes"
